Block,Floor,FloorLevel,Room,Size,Size_Category,Price,AvgPrice,Date,Direction,View,Distance,View_Score
52,3,Low, F,284,Small_Unit,3860000,13592,3/4/2017,South East,6. Normal (Good Direction - S/E),280.0,6.0
35,18,Mid, A,707,Large_Unit,8200000,11598,3/4/2017,South,10. Poor Street (Busy Road),320.0,2.0
10,26,High, D,327,Small_Unit,4630000,14159,3/4/2017,South West,3. Premium Partial (Slivers of Water/Park),580.0,8.0
26,28,High, D,326,Small_Unit,4950000,15184,3/4/2017,West,9. Poor Close (Wall View),420.0,3.0
34,4,Low, D,707,Large_Unit,8300000,11740,3/4/2017,South,10. Poor Street (Busy Road),300.0,2.0
33,27,High, B,820,Large_Unit,10600000,12927,31/3/2017,West,10. Poor Street (Busy Road),350.0,2.0
50,23,Mid, G,304,Small_Unit,4300000,14145,31/3/2017,North East,6. Normal (Good Direction - S/E),250.0,6.0
24,20,Mid, D,326,Small_Unit,4500000,13804,31/3/2017,West,10. Poor Street (Busy Road),380.0,2.0
49,18,Mid, E,284,Small_Unit,3800000,13380,30/3/2017,South East,6. Normal (Good Direction - S/E),220.0,6.0
36,25,Mid, F,478,Middle_Unit,6600000,13808,30/3/2017,South,5. Good Internal (Pool/Garden/Mall),300.0,6.5
10,24,Mid, H,327,Small_Unit,4810000,14709,29/3/2017,North East,1. Premium Plus (Full River/Park),580.0,9.0
3,10,Low, H,327,Small_Unit,4680000,14312,29/3/2017,North East,2. Premium (Full River - West/Sun),700.0,8.5
36,32,High, G,307,Small_Unit,4650000,15147,28/3/2017,West,10. Poor Street (Busy Road),300.0,2.0
41,12,Mid, F,284,Small_Unit,4400000,15493,28/3/2017,East,9. Poor Close (Wall View),220.0,3.0
30,15,Mid, G,327,Small_Unit,4700000,14373,27/3/2017,East,9. Poor Close (Wall View),420.0,3.0
43,26,High, F,284,Small_Unit,4180000,14718,24/3/2017,East,9. Poor Close (Wall View),220.0,3.0
20,26,High, F,451,Middle_Unit,6380000,14146,24/3/2017,South East,6. Normal (Good Direction - S/E),520.0,6.0
39,13,Mid, F,284,Small_Unit,4220000,14859,23/3/2017,West,9. Poor Close (Wall View),180.0,3.0
11,21,Mid, C,484,Middle_Unit,6480000,13388,23/3/2017,South West,3. Premium Partial (Slivers of Water/Park),550.0,8.0
31,6,Low, C,327,Small_Unit,4380000,13394,23/3/2017,West,9. Poor Close (Wall View),400.0,3.0
37,27,High, E,284,Small_Unit,4300000,15141,22/3/2017,West,9. Poor Close (Wall View),150.0,3.0
51,6,Low, H,304,Small_Unit,4320000,14211,22/3/2017,North East,6. Normal (Good Direction - S/E),280.0,6.0
9,5,Low, G,327,Small_Unit,4400000,13456,22/3/2017,North East,6. Normal (Good Direction - S/E),600.0,6.0
7,18,Mid, B,515,Middle_Unit,6400000,12427,22/3/2017,North West,2. Premium (Full River - West/Sun),600.0,8.5
43,7,Low, F,284,Small_Unit,4180000,14718,22/3/2017,East,9. Poor Close (Wall View),220.0,3.0
31,23,Mid, F,451,Middle_Unit,6300000,13969,21/3/2017,North,10. Poor Street (Busy Road),400.0,2.0
23,6,Low, F,451,Middle_Unit,5760000,12772,21/3/2017,South East,6. Normal (Good Direction - S/E),350.0,6.0
52,30,High, E,284,Small_Unit,3600000,12676,20/3/2017,South East,6. Normal (Good Direction - S/E),280.0,6.0
41,21,Mid, C,304,Small_Unit,4450000,14638,20/3/2017,South,6. Normal (Good Direction - S/E),220.0,6.0
20,12,Mid, F,451,Middle_Unit,5800000,12860,20/3/2017,South East,6. Normal (Good Direction - S/E),520.0,6.0
49,27,High, A,284,Small_Unit,4050000,14261,17/3/2017,North West,8. Normal (Poor Direction - N/W),220.0,4.5
37,18,Mid, H,304,Small_Unit,4700000,15461,17/3/2017,North,5. Good Internal (Pool/Garden/Mall),150.0,6.5
39,24,Mid, C,304,Small_Unit,4038000,13283,16/3/2017,South,9. Poor Close (Wall View),180.0,3.0
32,15,Mid, H,327,Small_Unit,4000000,12232,16/3/2017,East,10. Poor Street (Busy Road),380.0,2.0
7,27,High, C,484,Middle_Unit,6550000,13533,13/3/2017,South West,2. Premium (Full River - West/Sun),600.0,8.5
2,15,Mid, D,327,Small_Unit,4800000,14679,10/3/2017,South West,2. Premium (Full River - West/Sun),680.0,8.5
38,23,Mid, C,304,Small_Unit,4500000,14803,9/3/2017,South,9. Poor Close (Wall View),150.0,3.0
25,12,Mid, A,688,Large_Unit,8100000,11773,9/3/2017,North,8. Normal (Poor Direction - N/W),400.0,4.5
40,16,Mid, A,284,Small_Unit,4380000,15423,9/3/2017,East,9. Poor Close (Wall View),200.0,3.0
10,22,Mid, B,451,Middle_Unit,6280000,13925,7/3/2017,North West,10. Poor Street (Busy Road),580.0,2.0
47,12,Mid, B,284,Small_Unit,4200000,14789,7/3/2017,West,9. Poor Close (Wall View),180.0,3.0
38,17,Mid, G,304,Small_Unit,4470000,14704,6/3/2017,North,10. Poor Street (Busy Road),150.0,2.0
43,4,Low, D,304,Small_Unit,3960000,13026,2/3/2017,South,6. Normal (Good Direction - S/E),220.0,6.0
37,12,Mid, G,304,Small_Unit,4200000,13816,27/2/2017,North,5. Good Internal (Pool/Garden/Mall),150.0,6.5
30,9,Low, B,451,Middle_Unit,5400000,11973,27/2/2017,South,5. Good Internal (Pool/Garden/Mall),420.0,6.5
44,10,Low, A,284,Small_Unit,4420000,15563,27/2/2017,West,9. Poor Close (Wall View),150.0,3.0
10,26,High, F,451,Middle_Unit,6200000,13747,23/2/2017,South East,1. Premium Plus (Full River/Park),580.0,9.0
24,13,Mid, B,447,Middle_Unit,6200000,13870,23/2/2017,East,9. Poor Close (Wall View),380.0,3.0
24,14,Mid, D,326,Small_Unit,4630000,14202,22/2/2017,West,10. Poor Street (Busy Road),380.0,2.0
16,21,Mid, D,327,Small_Unit,4650000,14220,21/2/2017,South West,6. Normal (Good Direction - S/E),500.0,6.0
45,25,Mid, G,304,Small_Unit,3800000,12500,21/2/2017,North,9. Poor Close (Wall View),150.0,3.0
21,23,Mid, F,451,Middle_Unit,5990000,13282,17/2/2017,South East,6. Normal (Good Direction - S/E),500.0,6.0
43,5,Low, H,304,Small_Unit,4000000,13158,17/2/2017,North,9. Poor Close (Wall View),220.0,3.0
45,28,High, E,284,Small_Unit,4250000,14965,16/2/2017,East,10. Poor Street (Busy Road),150.0,2.0
5,16,Mid, D,853,Large_Unit,9900000,11606,15/2/2017,South West,2. Premium (Full River - West/Sun),750.0,8.5
21,26,High, G,327,Small_Unit,4638000,14183,14/2/2017,North East,6. Normal (Good Direction - S/E),500.0,6.0
52,19,Mid, F,284,Small_Unit,4200000,14789,14/2/2017,South East,6. Normal (Good Direction - S/E),280.0,6.0
10,27,High, C,327,Small_Unit,4650000,14220,10/2/2017,South West,3. Premium Partial (Slivers of Water/Park),580.0,8.0
8,27,High, H,327,Small_Unit,4300000,13150,9/2/2017,North East,6. Normal (Good Direction - S/E),620.0,6.0
20,3,Low, G,327,Small_Unit,4150000,12691,8/2/2017,North East,6. Normal (Good Direction - S/E),520.0,6.0
33,3,Low, A,820,Large_Unit,8950000,10915,8/2/2017,East,6. Normal (Good Direction - S/E),350.0,6.0
25,2,Low, D,688,Large_Unit,7800000,11337,8/2/2017,West,9. Poor Close (Wall View),400.0,3.0
46,17,Mid, B,284,Small_Unit,4150000,14613,7/2/2017,West,10. Poor Street (Busy Road),180.0,2.0
47,4,Low, G,304,Small_Unit,4000000,13158,6/2/2017,North,10. Poor Street (Busy Road),180.0,2.0
48,20,Mid, B,284,Small_Unit,4388000,15451,3/2/2017,West,9. Poor Close (Wall View),200.0,3.0
46,31,High, A,284,Small_Unit,3900000,13732,2/2/2017,West,4. Good Open (High Floor City),180.0,7.0
31,11,Mid, C,327,Small_Unit,4680000,14312,2/2/2017,West,9. Poor Close (Wall View),400.0,3.0
28,26,High, B,688,Large_Unit,7000000,10174,26/1/2017,East,6. Normal (Good Direction - S/E),480.0,6.0
40,12,Mid, E,284,Small_Unit,4020000,14155,26/1/2017,West,10. Poor Street (Busy Road),200.0,2.0
45,3,Low, A,284,Small_Unit,4100000,14437,25/1/2017,West,9. Poor Close (Wall View),150.0,3.0
16,18,Mid, F,451,Middle_Unit,5920000,13126,24/1/2017,South East,6. Normal (Good Direction - S/E),500.0,6.0
30,15,Mid, H,327,Small_Unit,4400000,13456,24/1/2017,East,9. Poor Close (Wall View),420.0,3.0
23,13,Mid, D,327,Small_Unit,4500000,13761,19/1/2017,South West,6. Normal (Good Direction - S/E),350.0,6.0
41,26,High, A,284,Small_Unit,4350000,15317,19/1/2017,West,10. Poor Street (Busy Road),220.0,2.0
20,7,Low, D,327,Small_Unit,4350000,13303,18/1/2017,South West,6. Normal (Good Direction - S/E),520.0,6.0
2,10,Low, F,451,Middle_Unit,5900000,13082,18/1/2017,South East,3. Premium Partial (Slivers of Water/Park),680.0,6.0
43,3,Low, C,304,Small_Unit,3950000,12993,17/1/2017,South,6. Normal (Good Direction - S/E),220.0,6.0
8,3,Low, C,327,Small_Unit,4100000,12538,17/1/2017,South West,6. Normal (Good Direction - S/E),620.0,6.0
17,10,Low, G,327,Small_Unit,4450000,13609,17/1/2017,North East,6. Normal (Good Direction - S/E),520.0,6.0
42,25,Mid, D,304,Small_Unit,4200000,13816,16/1/2017,South,6. Normal (Good Direction - S/E),200.0,6.0
40,12,Mid, F,284,Small_Unit,4330000,15246,16/1/2017,West,10. Poor Street (Busy Road),200.0,2.0
45,32,High, D,304,Small_Unit,4790000,15757,12/1/2017,South,6. Normal (Good Direction - S/E),150.0,6.0
45,28,High, G,304,Small_Unit,4190000,13783,11/1/2017,North,9. Poor Close (Wall View),150.0,3.0
37,19,Mid, H,304,Small_Unit,3990000,13125,10/1/2017,North,5. Good Internal (Pool/Garden/Mall),150.0,6.5
22,4,Low, F,484,Middle_Unit,5980000,12355,6/1/2017,South East,6. Normal (Good Direction - S/E),480.0,6.0
37,7,Low, H,304,Small_Unit,4160000,13684,4/1/2017,North,5. Good Internal (Pool/Garden/Mall),150.0,6.5
20,20,Mid, B,451,Middle_Unit,5830000,12927,4/1/2017,North West,8. Normal (Poor Direction - N/W),520.0,4.5
41,15,Mid, A,284,Small_Unit,3980000,14014,4/1/2017,West,10. Poor Street (Busy Road),220.0,2.0
8,30,High, H,327,Small_Unit,4600000,14067,3/1/2017,North East,6. Normal (Good Direction - S/E),620.0,6.0
44,25,Mid, B,284,Small_Unit,4200000,14789,30/12/2016,West,9. Poor Close (Wall View),150.0,3.0
41,23,Mid, E,284,Small_Unit,4188000,14746,30/12/2016,East,9. Poor Close (Wall View),220.0,3.0
31,15,Mid, E,451,Middle_Unit,6000000,13304,30/12/2016,North,10. Poor Street (Busy Road),400.0,2.0
31,27,High, H,327,Small_Unit,4470000,13670,29/12/2016,East,9. Poor Close (Wall View),400.0,3.0
7,23,Mid, E,504,Middle_Unit,6460000,12817,28/12/2016,South East,3. Premium Partial (Slivers of Water/Park),600.0,6.0
30,17,Mid, G,327,Small_Unit,4480000,13700,28/12/2016,East,9. Poor Close (Wall View),420.0,3.0
32,22,Mid, D,327,Small_Unit,4500000,13761,23/12/2016,West,9. Poor Close (Wall View),380.0,3.0
1,11,Mid, H,327,Small_Unit,4330000,13242,22/12/2016,North East,2. Premium (Full River - West/Sun),650.0,8.5
52,4,Low, G,304,Small_Unit,3990000,13125,21/12/2016,North East,6. Normal (Good Direction - S/E),280.0,6.0
32,27,High, C,327,Small_Unit,4500000,13761,20/12/2016,West,9. Poor Close (Wall View),380.0,3.0
19,24,Mid, D,327,Small_Unit,4138000,12654,20/12/2016,South West,6. Normal (Good Direction - S/E),550.0,6.0
24,15,Mid, F,447,Middle_Unit,6380000,14273,20/12/2016,North,8. Normal (Poor Direction - N/W),380.0,4.5
29,28,High, F,451,Middle_Unit,5750000,12749,16/12/2016,North,10. Poor Street (Busy Road),450.0,2.0
44,14,Mid, F,284,Small_Unit,4200000,14789,16/12/2016,East,9. Poor Close (Wall View),150.0,3.0
28,6,Low, A,688,Large_Unit,8000000,11628,15/12/2016,East,6. Normal (Good Direction - S/E),480.0,6.0
1,17,Mid, D,327,Small_Unit,4550000,13914,15/12/2016,South West,2. Premium (Full River - West/Sun),650.0,8.5
39,29,High, B,284,Small_Unit,4080000,14366,15/12/2016,East,9. Poor Close (Wall View),180.0,3.0
52,31,High, F,284,Small_Unit,4180000,14718,14/12/2016,South East,6. Normal (Good Direction - S/E),280.0,6.0
38,20,Mid, G,304,Small_Unit,4320000,14211,14/12/2016,North,10. Poor Street (Busy Road),150.0,2.0
44,16,Mid, B,284,Small_Unit,3960000,13944,13/12/2016,West,9. Poor Close (Wall View),150.0,3.0
37,6,Low, E,284,Small_Unit,4050000,14261,13/12/2016,West,9. Poor Close (Wall View),150.0,3.0
1,1,Low, G,327,Small_Unit,4030000,12324,13/12/2016,North East,2. Premium (Full River - West/Sun),650.0,8.5
46,11,Mid, A,284,Small_Unit,3500000,12324,13/12/2016,West,4. Good Open (High Floor City),180.0,7.0
52,23,Mid, A,284,Small_Unit,4268000,15028,13/12/2016,North West,8. Normal (Poor Direction - N/W),280.0,4.5
29,4,Low, A,451,Middle_Unit,5300000,11752,12/12/2016,East,9. Poor Close (Wall View),450.0,3.0
40,7,Low, G,304,Small_Unit,4000000,13158,9/12/2016,North,10. Poor Street (Busy Road),200.0,2.0
43,20,Mid, C,304,Small_Unit,4250000,13980,5/12/2016,South,6. Normal (Good Direction - S/E),220.0,6.0
39,6,Low, B,284,Small_Unit,3950000,13908,5/12/2016,East,9. Poor Close (Wall View),180.0,3.0
31,26,High, G,327,Small_Unit,3900000,11927,2/12/2016,East,9. Poor Close (Wall View),400.0,3.0
36,25,Mid, E,478,Middle_Unit,5800000,12134,2/12/2016,South,5. Good Internal (Pool/Garden/Mall),300.0,6.5
2,2,Low, H,327,Small_Unit,4080000,12477,1/12/2016,North East,2. Premium (Full River - West/Sun),680.0,8.5
9,17,Mid, C,327,Small_Unit,4350000,13303,30/11/2016,South West,6. Normal (Good Direction - S/E),600.0,6.0
24,28,High, D,326,Small_Unit,4000000,12270,28/11/2016,West,10. Poor Street (Busy Road),380.0,2.0
2,23,Mid, C,327,Small_Unit,4480000,13700,28/11/2016,South West,2. Premium (Full River - West/Sun),680.0,8.5
50,4,Low, E,284,Small_Unit,3990000,14049,28/11/2016,South East,6. Normal (Good Direction - S/E),250.0,6.0
37,9,Low, C,304,Small_Unit,4380000,14408,25/11/2016,South,9. Poor Close (Wall View),150.0,3.0
1,17,Mid, H,327,Small_Unit,4050000,12385,24/11/2016,North East,2. Premium (Full River - West/Sun),650.0,8.5
22,23,Mid, E,504,Middle_Unit,6428000,12754,24/11/2016,South East,6. Normal (Good Direction - S/E),480.0,6.0
16,5,Low, E,451,Middle_Unit,5345000,11851,23/11/2016,South East,6. Normal (Good Direction - S/E),500.0,6.0
39,28,High, G,304,Small_Unit,3600000,11842,22/11/2016,North,10. Poor Street (Busy Road),180.0,2.0
17,16,Mid, A,451,Middle_Unit,5900000,13082,22/11/2016,North West,8. Normal (Poor Direction - N/W),520.0,4.5
41,9,Low, A,284,Small_Unit,3950000,13908,22/11/2016,West,10. Poor Street (Busy Road),220.0,2.0
38,3,Low, B,284,Small_Unit,3900000,13732,17/11/2016,East,9. Poor Close (Wall View),150.0,3.0
50,3,Low, H,304,Small_Unit,4000000,13158,17/11/2016,North East,6. Normal (Good Direction - S/E),250.0,6.0
39,15,Mid, A,284,Small_Unit,4240000,14930,17/11/2016,East,9. Poor Close (Wall View),180.0,3.0
2,19,Mid, A,451,Middle_Unit,5000000,11086,17/11/2016,North West,2. Premium (Full River - West/Sun),680.0,8.5
19,22,Mid, G,327,Small_Unit,4600000,14067,16/11/2016,North East,6. Normal (Good Direction - S/E),550.0,6.0
13,27,High, D,853,Large_Unit,9950000,11665,15/11/2016,South West,6. Normal (Good Direction - S/E),700.0,6.0
43,3,Low, D,304,Small_Unit,4168000,13711,11/11/2016,South,6. Normal (Good Direction - S/E),220.0,6.0
41,16,Mid, A,284,Small_Unit,4180000,14718,11/11/2016,West,10. Poor Street (Busy Road),220.0,2.0
1,23,Mid, H,327,Small_Unit,3900000,11927,10/11/2016,North East,2. Premium (Full River - West/Sun),650.0,8.5
39,18,Mid, G,304,Small_Unit,4400000,14474,10/11/2016,North,10. Poor Street (Busy Road),180.0,2.0
49,9,Low, D,304,Small_Unit,4320000,14211,9/11/2016,South West,6. Normal (Good Direction - S/E),220.0,6.0
19,13,Mid, H,327,Small_Unit,4370000,13364,9/11/2016,North East,6. Normal (Good Direction - S/E),550.0,6.0
36,32,High, D,307,Small_Unit,4500000,14658,8/11/2016,East,6. Normal (Good Direction - S/E),300.0,6.0
33,4,Low, A,820,Large_Unit,8680000,10585,8/11/2016,East,6. Normal (Good Direction - S/E),350.0,6.0
46,10,Low, E,284,Small_Unit,4058000,14289,7/11/2016,East,9. Poor Close (Wall View),180.0,3.0
41,6,Low, B,284,Small_Unit,3500000,12324,7/11/2016,West,10. Poor Street (Busy Road),220.0,2.0
22,16,Mid, F,484,Middle_Unit,6140000,12686,4/11/2016,South East,6. Normal (Good Direction - S/E),480.0,6.0
44,25,Mid, E,284,Small_Unit,4180000,14718,4/11/2016,East,9. Poor Close (Wall View),150.0,3.0
50,5,Low, H,304,Small_Unit,3980000,13092,3/11/2016,North East,6. Normal (Good Direction - S/E),250.0,6.0
44,11,Mid, H,304,Small_Unit,4100000,13487,3/11/2016,North,9. Poor Close (Wall View),150.0,3.0
14,6,Low, C,865,Large_Unit,8450000,9769,3/11/2016,South West,6. Normal (Good Direction - S/E),680.0,6.0
38,20,Mid, F,284,Small_Unit,4190000,14754,2/11/2016,West,9. Poor Close (Wall View),150.0,3.0
50,15,Mid, A,284,Small_Unit,4170000,14683,2/11/2016,North West,8. Normal (Poor Direction - N/W),250.0,4.5
51,9,Low, B,284,Small_Unit,4015000,14137,1/11/2016,North West,8. Normal (Poor Direction - N/W),280.0,4.5
39,31,High, F,284,Small_Unit,4280000,15070,1/11/2016,West,9. Poor Close (Wall View),180.0,3.0
8,8,Low, H,327,Small_Unit,4120000,12599,1/11/2016,North East,6. Normal (Good Direction - S/E),620.0,6.0
26,18,Mid, C,326,Small_Unit,4416000,13546,1/11/2016,West,9. Poor Close (Wall View),420.0,3.0
16,3,Low, A,451,Middle_Unit,5300000,11752,31/10/2016,North West,8. Normal (Poor Direction - N/W),500.0,4.5
38,9,Low, F,284,Small_Unit,4150000,14613,28/10/2016,West,9. Poor Close (Wall View),150.0,3.0
26,16,Mid, D,326,Small_Unit,4780000,14663,28/10/2016,West,9. Poor Close (Wall View),420.0,3.0
49,20,Mid, E,284,Small_Unit,4110000,14472,27/10/2016,South East,6. Normal (Good Direction - S/E),220.0,6.0
10,24,Mid, C,327,Small_Unit,4380000,13394,27/10/2016,South West,3. Premium Partial (Slivers of Water/Park),580.0,8.0
50,4,Low, A,284,Small_Unit,3950000,13908,27/10/2016,North West,8. Normal (Poor Direction - N/W),250.0,4.5
49,5,Low, F,284,Small_Unit,3980000,14014,27/10/2016,South East,6. Normal (Good Direction - S/E),220.0,6.0
32,21,Mid, F,451,Middle_Unit,6000000,13304,25/10/2016,North,10. Poor Street (Busy Road),380.0,2.0
3,19,Mid, G,327,Small_Unit,4380000,13394,25/10/2016,North East,2. Premium (Full River - West/Sun),700.0,8.5
46,19,Mid, E,284,Small_Unit,3800000,13380,25/10/2016,East,9. Poor Close (Wall View),180.0,3.0
46,11,Mid, G,304,Small_Unit,4000000,13158,25/10/2016,North,10. Poor Street (Busy Road),180.0,2.0
12,3,Low, F,484,Middle_Unit,5820000,12025,24/10/2016,South East,1. Premium Plus (Full River/Park),580.0,9.0
8,20,Mid, H,327,Small_Unit,4568000,13969,20/10/2016,North East,6. Normal (Good Direction - S/E),620.0,6.0
48,15,Mid, H,304,Small_Unit,3950000,12993,20/10/2016,North,10. Poor Street (Busy Road),200.0,2.0
8,29,High, E,451,Middle_Unit,6300000,13969,20/10/2016,South East,4. Good Open (High Floor City),620.0,6.0
23,12,Mid, G,327,Small_Unit,4280000,13089,20/10/2016,North East,6. Normal (Good Direction - S/E),350.0,6.0
39,27,High, F,284,Small_Unit,4000000,14085,19/10/2016,West,9. Poor Close (Wall View),180.0,3.0
41,32,High, A,284,Small_Unit,4350000,15317,19/10/2016,West,10. Poor Street (Busy Road),220.0,2.0
4,1,Low, A,819,Large_Unit,7430000,9072,19/10/2016,North West,11. Poor Highway (Tai Chung Kiu Noise Penalty),720.0,1.0
10,20,Mid, H,327,Small_Unit,4100000,12538,19/10/2016,North East,1. Premium Plus (Full River/Park),580.0,9.0
22,6,Low, C,484,Middle_Unit,5920000,12231,18/10/2016,South West,6. Normal (Good Direction - S/E),480.0,6.0
8,28,High, B,451,Middle_Unit,5830000,12927,18/10/2016,North West,8. Normal (Poor Direction - N/W),620.0,4.5
22,3,Low, B,515,Middle_Unit,5980000,11612,14/10/2016,North West,8. Normal (Poor Direction - N/W),480.0,4.5
10,8,Low, G,327,Small_Unit,4168000,12746,14/10/2016,North East,1. Premium Plus (Full River/Park),580.0,9.0
18,3,Low, F,484,Middle_Unit,5900000,12190,14/10/2016,South East,6. Normal (Good Direction - S/E),550.0,6.0
48,13,Mid, D,304,Small_Unit,4180000,13750,14/10/2016,South,6. Normal (Good Direction - S/E),200.0,6.0
26,22,Mid, D,326,Small_Unit,4330000,13282,14/10/2016,West,9. Poor Close (Wall View),420.0,3.0
50,9,Low, D,304,Small_Unit,4150000,13651,13/10/2016,South West,6. Normal (Good Direction - S/E),250.0,6.0
52,30,High, B,284,Small_Unit,3980000,14014,13/10/2016,North West,8. Normal (Poor Direction - N/W),280.0,4.5
42,27,High, C,304,Small_Unit,4000000,13158,13/10/2016,South,6. Normal (Good Direction - S/E),200.0,6.0
16,4,Low, F,451,Middle_Unit,5350000,11863,12/10/2016,South East,6. Normal (Good Direction - S/E),500.0,6.0
39,32,High, F,284,Small_Unit,4300000,15141,12/10/2016,West,9. Poor Close (Wall View),180.0,3.0
26,21,Mid, E,447,Middle_Unit,5750000,12864,12/10/2016,South,10. Poor Street (Busy Road),420.0,2.0
44,9,Low, B,284,Small_Unit,3960000,13944,12/10/2016,West,9. Poor Close (Wall View),150.0,3.0
39,31,High, B,284,Small_Unit,4180000,14718,12/10/2016,East,9. Poor Close (Wall View),180.0,3.0
40,28,High, H,304,Small_Unit,4190000,13783,12/10/2016,North,10. Poor Street (Busy Road),200.0,2.0
37,15,Mid, E,284,Small_Unit,3930000,13838,11/10/2016,West,9. Poor Close (Wall View),150.0,3.0
40,9,Low, E,284,Small_Unit,4000000,14085,11/10/2016,West,10. Poor Street (Busy Road),200.0,2.0
39,7,Low, G,304,Small_Unit,3850000,12664,11/10/2016,North,10. Poor Street (Busy Road),180.0,2.0
31,27,High, F,451,Middle_Unit,5230000,11596,7/10/2016,North,10. Poor Street (Busy Road),400.0,2.0
52,10,Low, A,284,Small_Unit,3880000,13662,6/10/2016,North West,8. Normal (Poor Direction - N/W),280.0,4.5
21,23,Mid, B,451,Middle_Unit,6000000,13304,6/10/2016,North West,8. Normal (Poor Direction - N/W),500.0,4.5
33,20,Mid, A,820,Large_Unit,9130000,11134,6/10/2016,East,6. Normal (Good Direction - S/E),350.0,6.0
